Date,traffic,day_of_week,month,year,covid,holiday,hours_daylight,TAVG,PRCP,AWND,SNOW
2015-01-10,1542.0,5,1,2015,0,0.0,8.471828687607134,45.0,0.23,1.12,0.0
2015-01-11,1620.0,6,1,2015,0,0.0,8.497644694168276,46.0,0.06,2.46,0.0
2015-01-12,5340.0,0,1,2015,0,0.0,8.524597243844669,46.0,0.0,3.58,0.0
2015-01-13,5532.0,1,1,2015,0,0.0,8.552665966997269,43.0,0.0,6.04,0.0
2015-01-14,5246.0,2,1,2015,0,0.0,8.581829998017879,38.0,0.0,6.26,0.0
2015-01-15,3796.0,3,1,2015,0,0.0,8.61206802658378,40.0,0.38,7.16,0.0
2015-01-16,4284.0,4,1,2015,0,0.0,8.643358348470889,47.0,0.0,10.07,0.0
2015-01-17,1184.0,5,1,2015,0,0.0,8.675678915714606,44.0,1.03,6.26,0.0
2015-01-18,942.0,6,1,2015,0,0.0,8.70900738592109,50.0,0.84,14.76,0.0
2015-01-19,3964.0,0,1,2015,0,1.0,8.743321170547592,47.0,0.02,6.26,0.0
2015-01-20,5854.0,1,1,2015,0,0.0,8.778597481986594,43.0,0.0,6.71,0.0
2015-01-21,5104.0,2,1,2015,0,0.0,8.814813379303569,40.0,0.0,2.91,0.0
2015-01-22,4366.0,3,1,2015,0,0.0,8.851945812495718,44.0,0.03,2.91,0.0
2015-01-23,3554.0,4,1,2015,0,0.0,8.889971665154546,49.0,0.23,5.82,0.0
2015-01-24,2326.0,5,1,2015,0,0.0,8.928867795430412,54.0,0.02,7.38,0.0
2015-01-25,4310.0,6,1,2015,0,0.0,8.968611075214787,55.0,0.0,3.13,0.0
2015-01-26,6318.0,0,1,2015,0,0.0,9.009178427468473,50.0,0.0,4.92,0.0
2015-01-27,5126.0,1,1,2015,0,0.0,9.050546861640663,51.0,0.03,4.47,0.0
2015-01-28,5926.0,2,1,2015,0,0.0,9.092693507136287,48.0,0.0,4.03,0.0
2015-01-29,6122.0,3,1,2015,0,0.0,9.135595644802263,45.0,0.0,6.49,0.0
2015-01-30,5224.0,4,1,2015,0,0.0,9.179230736416004,41.0,0.0,1.79,0.0
2015-01-31,2472.0,5,1,2015,0,0.0,9.223576452170043,40.0,0.0,4.25,0.0
2015-02-01,1416.0,6,2,2015,0,0.0,9.268610696157985,43.0,0.06,5.82,0.0
2015-02-02,3808.0,0,2,2015,0,0.0,9.314311629875744,46.0,0.29,8.95,0.0
2015-02-03,4668.0,1,2,2015,0,0.0,9.360657693760855,48.0,0.05,4.25,0.0
2015-02-04,4502.0,2,2,2015,0,0.0,9.407627626800831,45.0,0.33,3.8,0.0
2015-02-05,3388.0,3,2,2015,0,0.0,9.45520048424764,50.0,1.03,10.29,0.0
2015-02-06,3222.0,4,2,2015,0,0.0,9.503355653482199,55.0,0.68,10.07,0.0
2015-02-07,1258.0,5,2,2015,0,0.0,9.552072868077481,52.0,0.93,10.29,0.0
2015-02-08,3044.0,6,2,2015,0,0.0,9.601332220112733,52.0,0.14,8.72,0.0
2015-02-09,4208.0,0,2,2015,0,0.0,9.651114170796694,52.0,0.24,5.59,0.0
2015-02-10,5032.0,1,2,2015,0,0.0,9.701399559458473,52.0,0.01,8.95,0.0
2015-02-11,5616.0,2,2,2015,0,0.0,9.752169610968616,48.0,0.0,2.24,0.0
2015-02-12,5394.0,3,2,2015,0,0.0,9.803405941654523,52.0,0.04,4.7,0.0
2015-02-13,4918.0,4,2,2015,0,0.0,9.855090563774183,52.0,0.0,3.8,0.0
2015-02-14,2930.0,5,2,2015,0,0.0,9.907205888615117,53.0,0.01,6.49,0.0
2015-02-15,3672.0,6,2,2015,0,0.0,9.959734728283284,47.0,0.0,10.74,0.0
2015-02-16,4422.0,0,2,2015,0,1.0,10.012660296248061,47.0,0.0,14.76,0.0
2015-02-17,5838.0,1,2,2015,0,0.0,10.065966206708827,49.0,0.0,8.95,0.0
2015-02-18,5854.0,2,2,2015,0,0.0,10.11963647284622,48.0,0.0,5.82,0.0
2015-02-19,4442.0,3,2,2015,0,0.0,10.173655504022411,50.0,0.18,4.92,0.0
2015-02-20,4034.0,4,2,2015,0,0.0,10.228008101990977,49.0,0.03,2.01,0.0
2015-02-21,3302.0,5,2,2015,0,0.0,10.282679456176675,47.0,0.0,10.07,0.0
2015-02-22,3640.0,6,2,2015,0,0.0,10.337655138083896,47.0,0.0,9.4,0.0
2015-02-23,5762.0,0,2,2015,0,0.0,10.392921094888806,43.0,0.0,3.13,0.0
2015-02-24,6132.0,1,2,2015,0,0.0,10.448463642270749,45.0,0.0,3.36,0.0
2015-02-25,4792.0,2,2,2015,0,0.0,10.504269456533912,47.0,0.16,2.24,0.0
2015-02-26,4512.0,3,2,2015,0,0.0,10.560325566069412,48.0,0.37,3.13,0.0
2015-02-27,3476.0,4,2,2015,0,0.0,10.616619342205967,49.0,0.72,8.95,0.0
2015-02-28,4036.0,5,2,2015,0,0.0,10.673138489493246,47.0,0.0,11.41,0.0
2015-03-01,3544.0,6,3,2015,0,0.0,10.729871035462462,44.0,0.0,4.92,0.0
2015-03-02,5148.0,0,3,2015,0,0.0,10.786805319903443,46.0,0.0,10.74,0.0
2015-03-03,5890.0,1,3,2015,0,0.0,10.84392998369822,43.0,0.0,4.7,0.0
2015-03-04,5658.0,2,3,2015,0,0.0,10.90123395724632,41.0,0.0,4.03,0.0
2015-03-05,5498.0,3,3,2015,0,0.0,10.958706448516438,46.0,0.0,2.91,0.0
2015-03-06,5604.0,4,3,2015,0,0.0,11.016336930757122,48.0,0.0,3.13,0.0
2015-03-07,4562.0,5,3,2015,0,0.0,11.074115129895386,49.0,0.0,6.04,0.0
2015-03-08,4212.0,6,3,2015,0,0.0,11.132031011652849,50.0,0.0,3.8,0.0
2015-03-09,5666.0,0,3,2015,0,0.0,11.190074768404553,50.0,0.0,4.03,0.0
2015-03-10,5710.0,1,3,2015,0,0.0,11.248236805805476,47.0,0.03,5.82,0.0
2015-03-11,4100.0,2,3,2015,0,0.0,11.306507729208091,53.0,0.1,6.93,0.0
2015-03-12,5828.0,3,3,2015,0,0.0,11.364878329891072,55.0,0.0,7.16,0.0
2015-03-13,5938.0,4,3,2015,0,0.0,11.423339571120364,55.0,0.08,4.92,0.0
2015-03-14,1750.0,5,3,2015,0,0.0,11.481882574059869,56.0,0.67,8.5,0.0
2015-03-15,478.0,6,3,2015,0,0.0,11.540498603549366,49.0,2.2,9.4,0.0
2015-03-16,5248.0,0,3,2015,0,0.0,11.59917905376607,47.0,0.04,6.71,0.0
2015-03-17,4598.0,1,3,2015,0,0.0,11.657915433783646,48.0,0.03,5.82,0.0
2015-03-18,5746.0,2,3,2015,0,0.0,11.716699353043651,51.0,0.0,5.59,0.0
2015-03-19,5420.0,3,3,2015,0,0.0,11.775522506752319,52.0,0.0,4.25,0.0
2015-03-20,4028.0,4,3,2015,0,0.0,11.834376661213815,53.0,0.16,4.25,0.0
2015-03-21,2758.0,5,3,2015,0,0.0,11.893253639113855,51.0,0.15,10.51,0.0
2015-03-22,2114.0,6,3,2015,0,0.0,11.952145304762633,48.0,0.04,5.14,0.0
2015-03-23,4058.0,0,3,2015,0,0.0,12.011043549309326,46.0,0.32,6.26,0.0
2015-03-24,4500.0,1,3,2015,0,0.0,12.069940275938132,47.0,0.3,8.72,0.0
2015-03-25,4080.0,2,3,2015,0,0.0,12.128827385055692,50.0,0.2,9.84,0.0
2015-03-26,6992.0,3,3,2015,0,0.0,12.187696759480767,57.0,0.0,4.92,0.0
2015-03-27,6030.0,4,3,2015,0,0.0,12.24654024964568,58.0,0.04,8.95,0.0
2015-03-28,3592.0,5,3,2015,0,0.0,12.305349658820408,54.0,0.0,12.75,0.0
2015-03-29,2816.0,6,3,2015,0,0.0,12.364116728369625,53.0,0.0,6.71,0.0
2015-03-30,6678.0,0,3,2015,0,0.0,12.422833123053305,56.0,0.07,6.49,0.0
2015-03-31,4044.0,1,3,2015,0,0.0,12.481490416382785,53.0,0.04,9.4,0.0
2015-04-01,4854.0,2,4,2015,0,0.0,12.540080076043651,47.0,0.2,7.16,0.0
2015-04-02,5656.0,3,4,2015,0,0.0,12.598593449398615,47.0,0.0,5.37,0.0
2015-04-03,5222.0,4,4,2015,0,0.0,12.657021749083473,47.0,0.06,8.05,0.0
2015-04-04,3974.0,5,4,2015,0,0.0,12.715356038710265,46.0,0.0,3.8,0.0
2015-04-05,3458.0,6,4,2015,0,0.0,12.773587218693022,48.0,0.0,5.37,0.0
2015-04-06,5910.0,0,4,2015,0,0.0,12.831706012213088,49.0,0.04,7.83,0.0
2015-04-07,6096.0,1,4,2015,0,0.0,12.889702951340382,49.0,0.02,8.72,0.0
2015-04-08,6702.0,2,4,2015,0,0.0,12.94756836333096,51.0,0.0,3.8,0.0
2015-04-09,7340.0,3,4,2015,0,0.0,13.00529235712006,51.0,0.0,5.14,0.0
2015-04-10,4438.0,4,4,2015,0,0.0,13.062864810032954,53.0,0.43,10.29,0.0
2015-04-11,2528.0,5,4,2015,0,0.0,13.1202753547376,48.0,0.0,14.54,0.0
2015-04-12,3402.0,6,4,2015,0,0.0,13.177513366463078,47.0,0.0,8.05,0.0
2015-04-13,4316.0,0,4,2015,0,0.0,13.23456795051226,48.0,0.55,8.05,0.0
2015-04-14,4848.0,1,4,2015,0,0.0,13.291427930096447,42.0,0.13,7.38,0.0
2015-04-15,7394.0,2,4,2015,0,0.0,13.348081834523267,45.0,0.0,5.37,0.0
2015-04-16,8004.0,3,4,2015,0,0.0,13.40451788777124,51.0,0.0,6.93,0.0
2015-04-17,6908.0,4,4,2015,0,0.0,13.460723997484868,55.0,0.0,8.05,0.0
2015-04-18,4802.0,5,4,2015,0,0.0,13.516687744428804,56.0,0.0,8.72,0.0
2015-04-19,5550.0,6,4,2015,0,0.0,13.572396372439346,57.0,0.0,8.05,0.0
2015-04-20,9112.0,0,4,2015,0,0.0,13.627836778915324,59.0,0.0,5.82,0.0
2015-04-21,6486.0,1,4,2015,0,0.0,13.682995505892825,59.0,0.22,7.61,0.0
2015-04-22,6702.0,2,4,2015,0,0.0,13.737858731748648,48.0,0.0,5.14,0.0
2015-04-23,4916.0,3,4,2015,0,0.0,13.792412263582479,49.0,0.12,9.17,0.0
2015-04-24,4552.0,4,4,2015,0,0.0,13.846641530327151,47.0,0.13,11.18,0.0
2015-04-25,3232.0,5,4,2015,0,0.0,13.900531576640386,48.0,0.05,6.71,0.0
2015-04-26,3132.0,6,4,2015,0,0.0,13.954067057633509,48.0,0.0,6.04,0.0
2015-04-27,8280.0,0,4,2015,0,0.0,14.007232234492829,58.0,0.01,5.14,0.0
2015-04-28,5490.0,1,4,2015,0,0.0,14.060010971054153,60.0,0.07,9.62,0.0
2015-04-29,6874.0,2,4,2015,0,0.0,14.112386731389297,51.0,0.0,10.51,0.0
2015-04-30,7216.0,3,4,2015,0,0.0,14.164342578468911,53.0,0.0,4.7,0.0
2015-05-01,8448.0,4,5,2015,0,0.0,14.215861173962743,56.0,0.0,8.28,0.0
2015-05-02,4430.0,5,5,2015,0,0.0,14.266924779243604,55.0,0.0,8.28,0.0
2015-05-03,4470.0,6,5,2015,0,0.0,14.31751525766009,56.0,0.0,5.82,0.0
2015-05-04,9040.0,0,5,2015,0,0.0,14.367614078142786,56.0,0.0,11.63,0.0
2015-05-05,5210.0,1,5,2015,0,0.0,14.417202320211716,52.0,0.24,11.41,0.0
2015-05-06,8462.0,2,5,2015,0,0.0,14.466260680448213,50.0,0.0,5.82,0.0
2015-05-07,9832.0,3,5,2015,0,0.0,14.514769480497431,55.0,0.0,6.71,0.0
2015-05-08,8904.0,4,5,2015,0,0.0,14.562708676664448,60.0,0.0,6.71,0.0
2015-05-09,5506.0,5,5,2015,0,0.0,14.610057871164155,64.0,0.0,5.82,0.0
2015-05-10,3916.0,6,5,2015,0,0.0,14.65679632508569,62.0,0.0,6.26,0.0
2015-05-11,7352.0,0,5,2015,0,0.0,14.702902973124358,55.0,0.0,5.59,0.0
2015-05-12,7306.0,1,5,2015,0,0.0,14.748356440134591,53.0,0.17,7.38,0.0
2015-05-13,5414.0,2,5,2015,0,0.0,14.7931350595501,53.0,0.16,6.26,0.0
2015-05-14,7622.0,3,5,2015,0,0.0,14.83721689371181,53.0,0.01,4.47,0.0
2015-05-15,10106.0,4,5,2015,0,0.0,14.880579756140374,56.0,0.0,6.26,0.0
2015-05-16,3310.0,5,5,2015,0,0.0,14.923201235778935,56.0,0.0,6.71,0.0
2015-05-17,4022.0,6,5,2015,0,0.0,14.96505872322728,57.0,0.0,4.7,0.0
2015-05-18,9690.0,0,5,2015,0,0.0,15.006129438978553,62.0,0.0,6.71,0.0
2015-05-19,9744.0,1,5,2015,0,0.0,15.046390463657367,62.0,0.0,5.82,0.0
2015-05-20,9160.0,2,5,2015,0,0.0,15.085818770252464,58.0,0.0,4.03,0.0
2015-05-21,9536.0,3,5,2015,0,0.0,15.124391258319196,64.0,0.0,4.7,0.0
2015-05-22,7336.0,4,5,2015,0,0.0,15.162084790120806,61.0,0.0,8.28,0.0
2015-05-23,3160.0,5,5,2015,0,0.0,15.19887622865912,56.0,0.0,5.82,0.0
2015-05-24,3552.0,6,5,2015,0,0.0,15.234742477533768,57.0,0.0,6.04,0.0
2015-05-25,3474.0,0,5,2015,0,1.0,15.26966052255518,56.0,0.0,6.04,0.0
2015-05-26,8508.0,1,5,2015,0,0.0,15.303607475017559,58.0,0.0,4.7,0.0
2015-05-27,9542.0,2,5,2015,0,0.0,15.33656061652742,63.0,0.0,4.03,0.0
2015-05-28,10284.0,3,5,2015,0,0.0,15.368497445262618,66.0,0.0,4.7,0.0
2015-05-29,9096.0,4,5,2015,0,0.0,15.399395723523126,68.0,0.0,5.59,0.0
2015-05-30,4616.0,5,5,2015,0,0.0,15.4292335264187,61.0,0.0,5.59,0.0
2015-05-31,4502.0,6,5,2015,0,0.0,15.45798929152052,62.0,0.0,4.92,0.0
2015-06-01,5978.0,0,6,2015,0,0.0,15.485641869290664,60.0,0.18,7.61,0.0
2015-06-02,6156.0,1,6,2015,0,0.0,15.51217057408643,58.0,0.02,11.18,0.0
2015-06-03,7316.0,2,6,2015,0,0.0,15.537555235522687,58.0,0.0,6.71,0.0
2015-06-04,9274.0,3,6,2015,0,0.0,15.561776249963314,61.0,0.0,8.72,0.0
2015-06-05,8666.0,4,6,2015,0,0.0,15.584814631898633,66.0,0.0,9.62,0.0
2015-06-06,4950.0,5,6,2015,0,0.0,15.606652064957403,69.0,0.0,5.82,0.0
2015-06-07,4974.0,6,6,2015,0,0.0,15.627270952291873,74.0,0.0,7.16,0.0
2015-06-08,8950.0,0,6,2015,0,0.0,15.64665446606769,74.0,0.0,7.83,0.0
2015-06-09,9870.0,1,6,2015,0,0.0,15.66478659578666,72.0,0.0,6.04,0.0
2015-06-10,9954.0,2,6,2015,0,0.0,15.681652195166485,65.0,0.0,6.71,0.0
2015-06-11,9438.0,3,6,2015,0,0.0,15.697237027302918,63.0,0.0,7.83,0.0
2015-06-12,7538.0,4,6,2015,0,0.0,15.711527807841547,61.0,0.0,5.14,0.0
2015-06-13,5376.0,5,6,2015,0,0.0,15.724512245892381,60.0,0.0,5.82,0.0
2015-06-14,5112.0,6,6,2015,0,0.0,15.736179082427757,66.0,0.0,8.28,0.0
2015-06-15,9162.0,0,6,2015,0,0.0,15.746518125915365,71.0,0.0,7.83,0.0
2015-06-16,9102.0,1,6,2015,0,0.0,15.755520284951455,64.0,0.0,6.71,0.0
2015-06-17,9422.0,2,6,2015,0,0.0,15.763177597675195,62.0,0.0,6.93,0.0
2015-06-18,8568.0,3,6,2015,0,0.0,15.769483257764168,66.0,0.0,6.71,0.0
2015-06-19,6834.0,4,6,2015,0,0.0,15.774431636831414,63.0,0.02,7.16,0.0
2015-06-20,4646.0,5,6,2015,0,0.0,15.77801830306799,64.0,0.0,9.62,0.0
2015-06-21,4340.0,6,6,2015,0,0.0,15.780240035999618,66.0,0.0,7.61,0.0
2015-06-22,8912.0,0,6,2015,0,0.0,15.781094837252825,66.0,0.0,5.37,0.0
2015-06-23,9996.0,1,6,2015,0,0.0,15.78058193725367,64.0,0.0,5.37,0.0
2015-06-24,9450.0,2,6,2015,0,0.0,15.778701797811165,70.0,0.0,5.82,0.0
2015-06-25,9418.0,3,6,2015,0,0.0,15.775456110566745,71.0,0.0,6.71,0.0
2015-06-26,7738.0,4,6,2015,0,0.0,15.770847791321009,76.0,0.0,10.51,0.0
2015-06-27,4420.0,5,6,2015,0,0.0,15.764880970278387,77.0,0.0,8.72,0.0
2015-06-28,4202.0,6,6,2015,0,0.0,15.757560978279313,77.0,0.01,4.7,0.0
2015-06-29,8362.0,0,6,2015,0,0.0,15.748894329117894,72.0,0.0,6.04,0.0
2015-06-30,9310.0,1,6,2015,0,0.0,15.73888869806977,70.0,0.0,7.61,0.0
2015-07-01,9302.0,2,7,2015,0,0.0,15.727552896780267,76.0,0.0,9.62,0.0
2015-07-02,7874.0,3,7,2015,0,0.0,15.714896844686795,79.0,0.0,7.61,0.0
2015-07-03,4626.0,4,7,2015,0,1.0,15.700931537170488,80.0,0.0,5.82,0.0
2015-07-04,4886.0,5,7,2015,0,0.0,15.68566901065172,76.0,0.0,6.49,0.0
2015-07-05,3838.0,6,7,2015,0,0.0,15.669122304860586,79.0,0.0,4.7,0.0
2015-07-06,8132.0,0,7,2015,0,0.0,15.651305422527544,73.0,0.0,7.16,0.0
2015-07-07,9270.0,1,7,2015,0,0.0,15.632233286751251,68.0,0.0,5.37,0.0
2015-07-08,9522.0,2,7,2015,0,0.0,15.611921696308473,69.0,0.0,4.25,0.0
2015-07-09,8958.0,3,7,2015,0,0.0,15.590387279178117,71.0,0.0,7.61,0.0
2015-07-10,7544.0,4,7,2015,0,0.0,15.567647444553367,67.0,0.0,8.28,0.0
2015-07-11,4106.0,5,7,2015,0,0.0,15.543720333617857,65.0,0.0,6.71,0.0
2015-07-12,4074.0,6,7,2015,0,0.0,15.51862476935906,66.0,0.0,4.92,0.0
2015-07-13,8138.0,0,7,2015,0,0.0,15.492380205688242,68.0,0.0,6.93,0.0
2015-07-14,9590.0,1,7,2015,0,0.0,15.465006676130335,69.0,0.0,7.38,0.0
2015-07-15,9372.0,2,7,2015,0,0.0,15.43652474233795,69.0,0.0,7.16,0.0
2015-07-16,8848.0,3,7,2015,0,0.0,15.406955442674672,68.0,0.0,6.26,0.0
2015-07-17,7626.0,4,7,2015,0,0.0,15.376320241100386,68.0,0.0,7.38,0.0
2015-07-18,4390.0,5,7,2015,0,0.0,15.344640976578518,75.0,0.0,7.61,0.0
2015-07-19,3926.0,6,7,2015,0,0.0,15.311939813211811,82.0,0.0,7.38,0.0
2015-07-20,8426.0,0,7,2015,0,0.0,15.278239191296963,71.0,0.0,8.72,0.0
2015-07-21,8536.0,1,7,2015,0,0.0,15.243561779474414,67.0,0.0,5.37,0.0
2015-07-22,9296.0,2,7,2015,0,0.0,15.207930428132608,65.0,0.0,6.26,0.0
2015-07-23,8718.0,3,7,2015,0,0.0,15.171368124209776,65.0,0.0,4.25,0.0
2015-07-24,7256.0,4,7,2015,0,0.0,15.133897947521293,66.0,0.01,8.5,0.0
2015-07-25,2768.0,5,7,2015,0,0.0,15.095543028722576,65.0,0.0,5.37,0.0
2015-07-26,2904.0,6,7,2015,0,0.0,15.056326509003851,63.0,0.08,5.82,0.0
2015-07-27,8204.0,0,7,2015,0,0.0,15.016271501595588,61.0,0.0,4.25,0.0
2015-07-28,9430.0,1,7,2015,0,0.0,14.97540105515038,68.0,0.0,7.61,0.0
2015-07-29,9468.0,2,7,2015,0,0.0,14.933738119051752,73.0,0.0,8.5,0.0
2015-07-30,8758.0,3,7,2015,0,0.0,14.891305510686731,78.0,0.0,7.83,0.0
2015-07-31,7774.0,4,7,2015,0,0.0,14.848125884707608,80.0,0.0,5.82,0.0
2015-08-01,4438.0,5,8,2015,0,0.0,14.804221704294582,78.0,0.0,6.93,0.0
2015-08-02,3766.0,6,8,2015,0,0.0,14.759615214421759,76.0,0.0,4.47,0.0
2015-08-03,8486.0,0,8,2015,0,0.0,14.714328417117837,73.0,0.0,5.14,0.0
2015-08-04,9310.0,1,8,2015,0,0.0,14.668383048703408,68.0,0.0,5.82,0.0
2015-08-05,8216.0,2,8,2015,0,0.0,14.621800558980048,64.0,0.0,7.83,0.0
2015-08-06,8590.0,3,8,2015,0,0.0,14.574602092336589,65.0,0.0,6.49,0.0
2015-08-07,8200.0,4,8,2015,0,0.0,14.526808470733874,69.0,0.0,8.28,0.0
2015-08-08,4028.0,5,8,2015,0,0.0,14.478440178521948,69.0,0.0,8.05,0.0
2015-08-09,5890.0,6,8,2015,0,0.0,14.429517349038887,67.0,0.0,4.92,0.0
2015-08-10,7796.0,0,8,2015,0,0.0,14.38005975293784,71.0,0.0,5.37,0.0
2015-08-11,9060.0,1,8,2015,0,0.0,14.330086788182856,73.0,0.0,9.84,0.0
2015-08-12,8806.0,2,8,2015,0,0.0,14.279617471654115,74.0,0.3,6.04,0.0
2015-08-13,8856.0,3,8,2015,0,0.0,14.22867043229918,71.0,0.0,4.92,0.0
2015-08-14,4124.0,4,8,2015,0,0.0,14.177263905765596,67.0,1.2,11.63,0.0
2015-08-15,3404.0,5,8,2015,0,0.0,14.12541573045069,62.0,0.0,8.28,0.0
2015-08-16,4666.0,6,8,2015,0,0.0,14.073143344901414,65.0,0.0,8.28,0.0
2015-08-17,8638.0,0,8,2015,0,0.0,14.020463786499743,68.0,0.0,6.71,0.0
2015-08-18,9016.0,1,8,2015,0,0.0,13.967393691366965,72.0,0.0,6.71,0.0
2015-08-19,9096.0,2,8,2015,0,0.0,13.913949295422972,75.0,0.0,4.7,0.0
2015-08-20,7692.0,3,8,2015,0,0.0,13.860146436536471,68.0,0.08,9.4,0.0
2015-08-21,7212.0,4,8,2015,0,0.0,13.806000557703035,62.0,0.0,5.82,0.0
2015-08-22,4180.0,5,8,2015,0,0.0,13.751526711191412,65.0,0.0,5.59,0.0
2015-08-23,4032.0,6,8,2015,0,0.0,13.696739563596454,68.0,0.0,4.03,0.0
2015-08-24,8144.0,0,8,2015,0,0.0,13.641653401743953,65.0,0.0,5.14,0.0
2015-08-25,8946.0,1,8,2015,0,0.0,13.586282139389784,65.0,0.0,7.61,0.0
2015-08-26,8662.0,2,8,2015,0,0.0,13.530639324660473,68.0,0.0,3.8,0.0
2015-08-27,8672.0,3,8,2015,0,0.0,13.474738148185065,70.0,0.0,4.7,0.0
2015-08-28,5306.0,4,8,2015,0,0.0,13.418591451867002,70.0,0.02,5.82,0.0
2015-08-29,1398.0,5,8,2015,0,0.0,13.362211738252087,67.0,1.28,12.97,0.0
2015-08-30,2426.0,6,8,2015,0,0.0,13.30561118044585,61.0,0.4,10.51,0.0
2015-08-31,5646.0,0,8,2015,0,0.0,13.248801632538774,63.0,0.0,12.97,0.0
2015-09-01,5752.0,1,9,2015,0,0.0,13.191794640500357,63.0,0.23,11.18,0.0
2015-09-02,7224.0,2,9,2015,0,0.0,13.13460145350219,59.0,0.0,8.5,0.0
2015-09-03,6318.0,3,9,2015,0,0.0,13.077233035637052,57.0,0.0,6.49,0.0
2015-09-04,5874.0,4,9,2015,0,0.0,13.019700077998962,56.0,0.0,6.49,0.0
2015-09-05,3192.0,5,9,2015,0,0.0,12.9620130110922,56.0,0.01,7.83,0.0
2015-09-06,1782.0,6,9,2015,0,0.0,12.904182017542801,58.0,0.21,5.37,0.0
2015-09-07,4010.0,0,9,2015,0,1.0,12.846217045080916,60.0,0.01,3.36,0.0
2015-09-08,7330.0,1,9,2015,0,0.0,12.78812781977284,63.0,0.0,5.37,0.0
2015-09-09,8626.0,2,9,2015,0,0.0,12.729923859474676,65.0,0.0,7.38,0.0
2015-09-10,8060.0,3,9,2015,0,0.0,12.671614487488215,66.0,0.0,8.05,0.0
2015-09-11,7522.0,4,9,2015,0,0.0,12.61320884639786,68.0,0.0,6.93,0.0
2015-09-12,4382.0,5,9,2015,0,0.0,12.554715912067133,69.0,0.0,4.7,0.0
2015-09-13,2654.0,6,9,2015,0,0.0,12.496144507780652,65.0,0.02,6.71,0.0
2015-09-14,6568.0,0,9,2015,0,0.0,12.437503318510926,57.0,0.0,7.61,0.0
2015-09-15,7314.0,1,9,2015,0,0.0,12.378800905297132,56.0,0.0,6.26,0.0
2015-09-16,7462.0,2,9,2015,0,0.0,12.320045719720936,57.0,0.04,4.25,0.0
2015-09-17,4906.0,3,9,2015,0,0.0,12.261246118463927,60.0,0.07,8.5,0.0
2015-09-18,6000.0,4,9,2015,0,0.0,12.202410377936642,60.0,0.0,5.82,0.0
2015-09-19,3668.0,5,9,2015,0,0.0,12.143546708964765,63.0,0.0,9.62,0.0
2015-09-20,2606.0,6,9,2015,0,0.0,12.084663271522164,66.0,0.16,15.21,0.0
2015-09-21,7610.0,0,9,2015,0,0.0,12.02576818950032,59.0,0.0,6.04,0.0
2015-09-22,9102.0,1,9,2015,0,0.0,11.966869565501227,56.0,0.0,4.47,0.0
2015-09-23,9124.0,2,9,2015,0,0.0,11.90797549564646,57.0,0.0,4.03,0.0
2015-09-24,8642.0,3,9,2015,0,0.0,11.849094084389682,61.0,0.0,5.59,0.0
2015-09-25,5368.0,4,9,2015,0,0.0,11.79023345932365,60.0,0.08,5.82,0.0
2015-09-26,3536.0,5,9,2015,0,0.0,11.73140178597209,57.0,0.0,6.04,0.0
2015-09-27,3142.0,6,9,2015,0,0.0,11.67260728255376,54.0,0.0,8.5,0.0
2015-09-28,7724.0,0,9,2015,0,0.0,11.61385823471102,56.0,0.0,11.41,0.0
2015-09-29,8672.0,1,9,2015,0,0.0,11.555163010189295,59.0,0.0,4.25,0.0
2015-09-30,8110.0,2,9,2015,0,0.0,11.49653007345778,57.0,0.0,2.91,0.0
2015-10-01,8202.0,3,10,2015,0,0.0,11.43796800025767,58.0,0.0,2.91,0.0
2015-10-02,6034.0,4,10,2015,0,0.0,11.37948549206625,57.0,0.0,6.49,0.0
2015-10-03,3478.0,5,10,2015,0,0.0,11.321091390462616,58.0,0.0,10.74,0.0
2015-10-04,3950.0,6,10,2015,0,0.0,11.262794691379963,60.0,0.0,8.28,0.0
2015-10-05,8106.0,0,10,2015,0,0.0,11.204604559229868,60.0,0.0,3.58,0.0
2015-10-06,7770.0,1,10,2015,0,0.0,11.146530340880382,59.0,0.0,5.82,0.0
2015-10-07,4718.0,2,10,2015,0,0.0,11.088581579470974,58.0,0.39,4.92,0.0
2015-10-08,7176.0,3,10,2015,0,0.0,11.030768028044402,60.0,0.0,2.46,0.0
2015-10-09,6238.0,4,10,2015,0,0.0,10.9730996629742,61.0,0.01,5.82,0.0
2015-10-10,1078.0,5,10,2015,0,0.0,10.91558669716638,63.0,1.13,10.51,0.0
2015-10-11,2896.0,6,10,2015,0,0.0,10.858239593009902,57.0,0.0,5.82,0.0
2015-10-12,6836.0,0,10,2015,0,1.0,10.801069075051188,57.0,0.18,6.26,0.0
2015-10-13,6920.0,1,10,2015,0,0.0,10.744086142364518,58.0,0.05,7.16,0.0
2015-10-14,7212.0,2,10,2015,0,0.0,10.68730208058816,53.0,0.0,11.18,0.0
2015-10-15,7546.0,3,10,2015,0,0.0,10.630728473595855,55.0,0.0,7.61,0.0
2015-10-16,6930.0,4,10,2015,0,0.0,10.574377214768504,57.0,0.0,2.91,0.0
2015-10-17,2690.0,5,10,2015,0,0.0,10.518260517831434,59.0,0.01,2.91,0.0
2015-10-18,1674.0,6,10,2015,0,0.0,10.46239092721877,57.0,0.15,4.47,0.0
2015-10-19,6042.0,0,10,2015,0,0.0,10.406781327924184,58.0,0.01,5.82,0.0
2015-10-20,7590.0,1,10,2015,0,0.0,10.351444954796742,57.0,0.0,4.03,0.0
